2017-11-15 08:30:39,793 INFO   [Configuration] HHH000042: Configuring from file: database.xml 
2017-11-15 08:30:39,803 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 08:30:39,823 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/UserGroups.xml 
2017-11-15 08:30:39,863 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 08:30:39,893 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Aircrafts.xml 
2017-11-15 08:30:39,893 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 08:30:39,913 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Users.xml 
2017-11-15 08:30:39,923 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 08:30:39,933 INFO   [Configuration] HHH000041: Configured SessionFactory: null 
2017-11-15 08:52:30,927 INFO   [run] PROGRAM STARTED 
2017-11-15 08:52:31,217 INFO   [Version] HCANN000001: Hibernate Commons Annotations {4.0.4.Final} 
2017-11-15 08:52:31,217 INFO   [Version] HHH000412: Hibernate Core {4.3.1.Final} 
2017-11-15 08:52:31,227 INFO   [Environment] HHH000206: hibernate.properties not found 
2017-11-15 08:52:31,227 INFO   [Environment] HHH000021: Bytecode provider name : javassist 
2017-11-15 08:52:31,237 INFO   [Configuration] HHH000042: Configuring from file: database.xml 
2017-11-15 08:52:31,257 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 08:52:31,277 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/UserGroups.xml 
2017-11-15 08:52:31,307 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 08:52:31,337 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Aircrafts.xml 
2017-11-15 08:52:31,337 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 08:52:31,357 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Users.xml 
2017-11-15 08:52:31,377 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 08:52:31,387 INFO   [Configuration] HHH000041: Configured SessionFactory: null 
2017-11-15 08:52:36,160 WARN   [DriverManagerConnectionProviderImpl] HHH000402: Using Hibernate built-in connection pool (not for production use!) 
2017-11-15 08:52:36,166 INFO   [DriverManagerConnectionProviderImpl] HHH000401: using driver [com.mysql.jdbc.Driver] at URL [jdbc:mysql://192.168.22.173:3306/sms?useUnicode=yes&characterEncoding=UTF-8] 
2017-11-15 08:52:36,166 INFO   [DriverManagerConnectionProviderImpl] HHH000046: Connection properties: {user=root, password=****} 
2017-11-15 08:52:36,166 INFO   [DriverManagerConnectionProviderImpl] HHH000006: Autocommit mode: false 
2017-11-15 08:52:36,168 INFO   [DriverManagerConnectionProviderImpl] HHH000115: Hibernate connection pool size: 20 (min=1) 
2017-11-15 08:52:36,511 INFO   [Dialect] HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect 
2017-11-15 08:52:36,571 INFO   [TransactionFactoryInitiator] HHH000399: Using default transaction strategy (direct JDBC transactions) 
2017-11-15 09:01:47,045 INFO   [run] PROGRAM STARTED 
2017-11-15 09:01:47,335 INFO   [Version] HCANN000001: Hibernate Commons Annotations {4.0.4.Final} 
2017-11-15 09:01:47,345 INFO   [Version] HHH000412: Hibernate Core {4.3.1.Final} 
2017-11-15 09:01:47,345 INFO   [Environment] HHH000206: hibernate.properties not found 
2017-11-15 09:01:47,345 INFO   [Environment] HHH000021: Bytecode provider name : javassist 
2017-11-15 09:01:47,365 INFO   [Configuration] HHH000042: Configuring from file: database.xml 
2017-11-15 09:01:47,375 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:01:47,395 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/UserGroups.xml 
2017-11-15 09:01:47,425 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:01:47,465 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Aircrafts.xml 
2017-11-15 09:01:47,465 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:01:47,485 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Users.xml 
2017-11-15 09:01:47,485 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:01:47,515 INFO   [Configuration] HHH000041: Configured SessionFactory: null 
2017-11-15 09:02:46,895 INFO   [run] PROGRAM STARTED 
2017-11-15 09:02:47,182 INFO   [Version] HCANN000001: Hibernate Commons Annotations {4.0.4.Final} 
2017-11-15 09:02:47,192 INFO   [Version] HHH000412: Hibernate Core {4.3.1.Final} 
2017-11-15 09:02:47,192 INFO   [Environment] HHH000206: hibernate.properties not found 
2017-11-15 09:02:47,192 INFO   [Environment] HHH000021: Bytecode provider name : javassist 
2017-11-15 09:02:47,202 INFO   [Configuration] HHH000042: Configuring from file: database.xml 
2017-11-15 09:02:47,225 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:02:47,235 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/UserGroups.xml 
2017-11-15 09:02:47,275 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:02:47,305 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Aircrafts.xml 
2017-11-15 09:02:47,315 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:02:47,325 INFO   [Configuration] HHH000221: Reading mappings from resource: com/attech/sms/database/entities/Users.xml 
2017-11-15 09:02:47,335 WARN   [DTDEntityResolver] HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide! 
2017-11-15 09:02:47,345 INFO   [Configuration] HHH000041: Configured SessionFactory: null 
2017-11-15 09:02:51,879 WARN   [DriverManagerConnectionProviderImpl] HHH000402: Using Hibernate built-in connection pool (not for production use!) 
2017-11-15 09:02:51,879 INFO   [DriverManagerConnectionProviderImpl] HHH000401: using driver [com.mysql.jdbc.Driver] at URL [jdbc:mysql://192.168.22.173:3306/sms?useUnicode=yes&characterEncoding=UTF-8] 
2017-11-15 09:02:51,879 INFO   [DriverManagerConnectionProviderImpl] HHH000046: Connection properties: {user=root, password=****} 
2017-11-15 09:02:51,879 INFO   [DriverManagerConnectionProviderImpl] HHH000006: Autocommit mode: false 
2017-11-15 09:02:51,879 INFO   [DriverManagerConnectionProviderImpl] HHH000115: Hibernate connection pool size: 20 (min=1) 
2017-11-15 09:02:52,226 INFO   [Dialect] HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect 
2017-11-15 09:02:52,289 INFO   [TransactionFactoryInitiator] HHH000399: Using default transaction strategy (direct JDBC transactions) 
2017-11-15 09:02:52,789 INFO   [Login] anhth has logged in. 
2017-11-15 09:03:35,628 INFO   [run] PROGRAM STARTED 
2017-11-15 09:03:35,938 INFO   [Version] HCANN000001: Hibernate Commons Annotations {4.0.4.Final} 
2017-11-15 09:03:35,948 INFO   [Version] HHH000412: Hibernate Core {4.3.1.Final} 
2017-11-15 09:03:35,948 INFO   [Environment] HHH000206: hibernate.properties not found 
2017-11-15 09:03:35,948 INFO   [Environment] HHH000021: Bytecode provider name : javassist 
